sales_fact_id,order_id,order_line_number,customer_key,customer_id,product_key,product_id,product_name,category,date_key,order_date,order_timestamp,region_key,region_name,customer_segment,quantity,unit_price,discount_amount,gross_amount,net_amount,payment_method
2188,ORD_102188,1,356,CUST_0356,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20260315,2026-03-15,2026-03-15 15:00:00,4,LATAM,Premium,3,262.83,118.27,788.49,670.22,PayPal
2189,ORD_102189,1,35,CUST_0035,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20251120,2025-11-20,2025-11-20 19:00:00,1,North America,Standard,1,381.42,0.0,381.42,381.42,PayPal
2190,ORD_102190,1,52,CUST_0052,6,PROD_0006,Laptops Pro-Series 3,Consumer Electronics,20251015,2025-10-15,2025-10-15 22:00:00,3,APAC,Standard,5,304.52,152.26,1522.6,1370.34,Debit Card
2191,ORD_102191,1,390,CUST_0390,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250303,2025-03-03,2025-03-03 00:00:00,1,North America,Premium,1,495.6,74.34,495.6,421.26,Debit Card
2192,ORD_102192,1,254,CUST_0254,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260508,2026-05-08,2026-05-08 22:00:00,2,EMEA,Premium,2,387.69,0.0,775.38,775.38,PayPal
2193,ORD_102193,1,452,CUST_0452,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20260815,2026-08-15,2026-08-15 19:00:00,4,LATAM,Premium,1,80.72,8.07,80.72,72.65,Debit Card
2194,ORD_102194,1,210,CUST_0210,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20250519,2025-05-19,2025-05-19 22:00:00,2,EMEA,Standard,4,438.78,0.0,1755.12,1755.12,PayPal
2195,ORD_102195,1,28,CUST_0028,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20250424,2025-04-24,2025-04-24 05:00:00,3,APAC,Premium,2,94.28,28.28,188.56,160.28,Apple Pay
2196,ORD_102196,1,178,CUST_0178,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20250822,2025-08-22,2025-08-22 13:00:00,4,LATAM,Standard,5,512.51,0.0,2562.55,2562.55,Debit Card
2197,ORD_102197,1,499,CUST_0499,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20260722,2026-07-22,2026-07-22 11:00:00,2,EMEA,Standard,3,539.9,161.97,1619.7,1457.73,PayPal
2198,ORD_102198,1,64,CUST_0064,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20251114,2025-11-14,2025-11-14 04:00:00,2,EMEA,VIP,5,262.83,131.41,1314.15,1182.74,Apple Pay
2199,ORD_102199,1,25,CUST_0025,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260106,2026-01-06,2026-01-06 08:00:00,4,LATAM,Standard,3,194.64,58.39,583.92,525.53,Apple Pay
2200,ORD_102200,1,240,CUST_0240,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20251020,2025-10-20,2025-10-20 20:00:00,2,EMEA,Standard,2,573.0,0.0,1146.0,1146.0,Credit Card
2201,ORD_102201,1,79,CUST_0079,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250524,2025-05-24,2025-05-24 06:00:00,3,APAC,Premium,5,420.39,315.29,2101.95,1786.66,Credit Card
2202,ORD_102202,1,462,CUST_0462,26,PROD_0026,Men's Jackets Pro-Series 2,Apparel & Fashion,20260407,2026-04-07,2026-04-07 14:00:00,2,EMEA,Standard,2,387.88,77.58,775.76,698.18,PayPal
2203,ORD_102203,1,16,CUST_0016,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20260517,2026-05-17,2026-05-17 05:00:00,4,LATAM,Standard,2,177.25,0.0,354.5,354.5,Debit Card
2204,ORD_102204,1,7,CUST_0007,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20251229,2025-12-29,2025-12-29 22:00:00,1,North America,VIP,1,201.79,30.27,201.79,171.52,PayPal
2205,ORD_102205,1,169,CUST_0169,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20250212,2025-02-12,2025-02-12 08:00:00,2,EMEA,Standard,1,539.9,80.98,539.9,458.92,PayPal
2206,ORD_102206,1,280,CUST_0280,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20251129,2025-11-29,2025-11-29 23:00:00,2,EMEA,Premium,3,230.01,34.5,690.03,655.53,Apple Pay
2207,ORD_102207,1,7,CUST_0007,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20250824,2025-08-24,2025-08-24 09:00:00,1,North America,VIP,5,194.64,0.0,973.2,973.2,Debit Card
2208,ORD_102208,1,259,CUST_0259,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20260328,2026-03-28,2026-03-28 15:00:00,1,North America,Standard,4,523.93,209.57,2095.72,1886.15,PayPal
2209,ORD_102209,1,131,CUST_0131,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20251013,2025-10-13,2025-10-13 08:00:00,3,APAC,Premium,3,262.83,78.85,788.49,709.64,Debit Card
2210,ORD_102210,1,108,CUST_0108,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250224,2025-02-24,2025-02-24 17:00:00,3,APAC,Standard,1,495.6,74.34,495.6,421.26,PayPal
2211,ORD_102211,1,402,CUST_0402,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260407,2026-04-07,2026-04-07 22:00:00,1,North America,Standard,1,387.69,38.77,387.69,348.92,PayPal
2212,ORD_102212,1,275,CUST_0275,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20250507,2025-05-07,2025-05-07 04:00:00,3,APAC,Standard,5,378.05,283.54,1890.25,1606.71,Debit Card
2213,ORD_102213,1,264,CUST_0264,10,PROD_0010,Smartwatches Pro-Series 1,Consumer Electronics,20260824,2026-08-24,2026-08-24 16:00:00,1,North America,Premium,3,238.77,71.63,716.31,644.68,Debit Card
2214,ORD_102214,1,69,CUST_0069,31,PROD_0031,Sportswear Pro-Series 1,Apparel & Fashion,20260816,2026-08-16,2026-08-16 22:00:00,1,North America,Standard,3,610.97,274.94,1832.91,1557.97,PayPal
2215,ORD_102215,1,120,CUST_0120,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20250917,2025-09-17,2025-09-17 12:00:00,1,North America,VIP,5,194.64,145.98,973.2,827.22,Apple Pay
2216,ORD_102216,1,68,CUST_0068,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20250629,2025-06-29,2025-06-29 08:00:00,2,EMEA,Standard,5,94.28,70.71,471.4,400.69,PayPal
2217,ORD_102217,1,122,CUST_0122,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20260618,2026-06-18,2026-06-18 07:00:00,1,North America,Standard,2,271.24,0.0,542.48,542.48,Debit Card
2218,ORD_102218,1,472,CUST_0472,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250131,2025-01-31,2025-01-31 12:00:00,2,EMEA,Premium,2,627.26,0.0,1254.52,1254.52,PayPal
2219,ORD_102219,1,63,CUST_0063,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20250621,2025-06-21,2025-06-21 04:00:00,1,North America,Standard,1,194.64,9.73,194.64,184.91,PayPal
2220,ORD_102220,1,9,CUST_0009,5,PROD_0005,Laptops Pro-Series 2,Consumer Electronics,20250629,2025-06-29,2025-06-29 00:00:00,4,LATAM,Premium,4,144.32,86.59,577.28,490.69,Debit Card
2221,ORD_102221,1,466,CUST_0466,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20250428,2025-04-28,2025-04-28 01:00:00,4,LATAM,Premium,4,484.7,0.0,1938.8,1938.8,Credit Card
2222,ORD_102222,1,419,CUST_0419,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20260715,2026-07-15,2026-07-15 02:00:00,2,EMEA,VIP,3,523.93,235.77,1571.79,1336.02,Credit Card
2223,ORD_102223,1,470,CUST_0470,16,PROD_0016,Air Fryers Pro-Series 1,Home & Kitchen,20251023,2025-10-23,2025-10-23 01:00:00,3,APAC,Standard,3,403.75,60.56,1211.25,1150.69,Credit Card
2224,ORD_102224,1,403,CUST_0403,31,PROD_0031,Sportswear Pro-Series 1,Apparel & Fashion,20260607,2026-06-07,2026-06-07 01:00:00,3,APAC,Standard,4,610.97,122.19,2443.88,2321.69,PayPal
2225,ORD_102225,1,210,CUST_0210,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20251119,2025-11-19,2025-11-19 09:00:00,3,APAC,Standard,1,157.75,0.0,157.75,157.75,Credit Card
2226,ORD_102226,1,396,CUST_0396,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20250723,2025-07-23,2025-07-23 23:00:00,4,LATAM,Standard,4,484.7,96.94,1938.8,1841.86,Credit Card
2227,ORD_102227,1,484,CUST_0484,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20260114,2026-01-14,2026-01-14 08:00:00,4,LATAM,Standard,4,573.0,0.0,2292.0,2292.0,Apple Pay
2228,ORD_102228,1,24,CUST_0024,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20250121,2025-01-21,2025-01-21 22:00:00,4,LATAM,Standard,4,301.74,181.04,1206.96,1025.92,Apple Pay
2229,ORD_102229,1,7,CUST_0007,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20250405,2025-04-05,2025-04-05 02:00:00,4,LATAM,VIP,3,201.79,60.54,605.37,544.83,Credit Card
2230,ORD_102230,1,431,CUST_0431,15,PROD_0015,Coffee Makers Pro-Series 3,Home & Kitchen,20250403,2025-04-03,2025-04-03 22:00:00,3,APAC,Standard,1,397.04,59.56,397.04,337.48,Apple Pay
2231,ORD_102231,1,315,CUST_0315,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250413,2025-04-13,2025-04-13 12:00:00,3,APAC,Premium,5,157.75,118.31,788.75,670.44,Credit Card
2232,ORD_102232,1,8,CUST_0008,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20260620,2026-06-20,2026-06-20 19:00:00,2,EMEA,Standard,4,106.82,64.09,427.28,363.19,PayPal
2233,ORD_102233,1,73,CUST_0073,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20251029,2025-10-29,2025-10-29 17:00:00,4,LATAM,Premium,2,381.42,114.43,762.84,648.41,Debit Card
2234,ORD_102234,1,120,CUST_0120,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250116,2025-01-16,2025-01-16 16:00:00,4,LATAM,VIP,5,495.6,0.0,2478.0,2478.0,Debit Card
2235,ORD_102235,1,339,CUST_0339,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20260626,2026-06-26,2026-06-26 21:00:00,4,LATAM,Premium,5,201.79,0.0,1008.95,1008.95,Apple Pay
2236,ORD_102236,1,412,CUST_0412,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250201,2025-02-01,2025-02-01 11:00:00,4,LATAM,Standard,2,157.75,31.55,315.5,283.95,Debit Card
2237,ORD_102237,1,233,CUST_0233,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20250321,2025-03-21,2025-03-21 18:00:00,1,North America,Standard,5,381.42,95.36,1907.1,1811.74,PayPal
2238,ORD_102238,1,68,CUST_0068,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20250123,2025-01-23,2025-01-23 02:00:00,3,APAC,Standard,4,301.74,60.35,1206.96,1146.61,Debit Card
2239,ORD_102239,1,41,CUST_0041,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20250116,2025-01-16,2025-01-16 09:00:00,1,North America,Standard,5,387.69,193.85,1938.45,1744.6,PayPal
2240,ORD_102240,1,185,CUST_0185,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250316,2025-03-16,2025-03-16 14:00:00,3,APAC,VIP,1,573.0,85.95,573.0,487.05,Debit Card
2241,ORD_102241,1,362,CUST_0362,6,PROD_0006,Laptops Pro-Series 3,Consumer Electronics,20260413,2026-04-13,2026-04-13 09:00:00,2,EMEA,Premium,4,304.52,121.81,1218.08,1096.27,Debit Card
2242,ORD_102242,1,50,CUST_0050,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250709,2025-07-09,2025-07-09 02:00:00,2,EMEA,VIP,3,495.6,0.0,1486.8,1486.8,Debit Card
2243,ORD_102243,1,137,CUST_0137,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20250522,2025-05-22,2025-05-22 13:00:00,2,EMEA,Premium,2,414.15,124.24,828.3,704.06,Apple Pay
2244,ORD_102244,1,39,CUST_0039,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20260609,2026-06-09,2026-06-09 18:00:00,1,North America,Standard,3,420.39,126.12,1261.17,1135.05,Apple Pay
2245,ORD_102245,1,422,CUST_0422,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20250516,2025-05-16,2025-05-16 03:00:00,3,APAC,Premium,3,387.69,116.31,1163.07,1046.76,Debit Card
2246,ORD_102246,1,223,CUST_0223,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20250216,2025-02-16,2025-02-16 10:00:00,2,EMEA,Standard,1,230.01,11.5,230.01,218.51,PayPal
2247,ORD_102247,1,426,CUST_0426,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20260111,2026-01-11,2026-01-11 15:00:00,1,North America,Standard,1,247.49,0.0,247.49,247.49,Debit Card
2248,ORD_102248,1,461,CUST_0461,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250813,2025-08-13,2025-08-13 22:00:00,4,LATAM,Standard,3,573.0,0.0,1719.0,1719.0,Debit Card
2249,ORD_102249,1,424,CUST_0424,9,PROD_0009,Audio Headphones Pro-Series 3,Consumer Electronics,20250625,2025-06-25,2025-06-25 06:00:00,3,APAC,Standard,4,512.06,102.41,2048.24,1945.83,PayPal
2250,ORD_102250,1,168,CUST_0168,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20260728,2026-07-28,2026-07-28 19:00:00,1,North America,Standard,1,497.95,0.0,497.95,497.95,Debit Card
2251,ORD_102251,1,485,CUST_0485,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20260617,2026-06-17,2026-06-17 20:00:00,2,EMEA,Standard,2,277.89,55.58,555.78,500.2,Debit Card
2252,ORD_102252,1,70,CUST_0070,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20250904,2025-09-04,2025-09-04 02:00:00,1,North America,Standard,4,452.99,181.2,1811.96,1630.76,Credit Card
2253,ORD_102253,1,31,CUST_0031,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20260509,2026-05-09,2026-05-09 02:00:00,1,North America,Standard,1,80.72,0.0,80.72,80.72,Apple Pay
2254,ORD_102254,1,92,CUST_0092,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20250102,2025-01-02,2025-01-02 19:00:00,1,North America,VIP,1,378.05,37.8,378.05,340.25,PayPal
2255,ORD_102255,1,383,CUST_0383,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260314,2026-03-14,2026-03-14 02:00:00,3,APAC,Standard,2,194.64,58.39,389.28,330.89,Credit Card
2256,ORD_102256,1,103,CUST_0103,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260807,2026-08-07,2026-08-07 04:00:00,1,North America,Premium,4,194.64,0.0,778.56,778.56,Debit Card
2257,ORD_102257,1,8,CUST_0008,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20251118,2025-11-18,2025-11-18 21:00:00,4,LATAM,Standard,3,247.49,0.0,742.47,742.47,Apple Pay
2258,ORD_102258,1,168,CUST_0168,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20260730,2026-07-30,2026-07-30 22:00:00,3,APAC,Standard,2,512.51,51.25,1025.02,973.77,Debit Card
2259,ORD_102259,1,285,CUST_0285,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20260228,2026-02-28,2026-02-28 18:00:00,2,EMEA,Standard,4,271.24,108.5,1084.96,976.46,PayPal
2260,ORD_102260,1,490,CUST_0490,31,PROD_0031,Sportswear Pro-Series 1,Apparel & Fashion,20250921,2025-09-21,2025-09-21 08:00:00,1,North America,VIP,4,610.97,0.0,2443.88,2443.88,PayPal
2261,ORD_102261,1,413,CUST_0413,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20260501,2026-05-01,2026-05-01 06:00:00,1,North America,Standard,2,80.82,0.0,161.64,161.64,Credit Card
2262,ORD_102262,1,24,CUST_0024,10,PROD_0010,Smartwatches Pro-Series 1,Consumer Electronics,20250922,2025-09-22,2025-09-22 10:00:00,3,APAC,Standard,5,238.77,179.08,1193.85,1014.77,PayPal
2263,ORD_102263,1,240,CUST_0240,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20250707,2025-07-07,2025-07-07 02:00:00,2,EMEA,Standard,3,523.93,235.77,1571.79,1336.02,Apple Pay
2264,ORD_102264,1,173,CUST_0173,10,PROD_0010,Smartwatches Pro-Series 1,Consumer Electronics,20260621,2026-06-21,2026-06-21 07:00:00,4,LATAM,Premium,5,238.77,0.0,1193.85,1193.85,Debit Card
2265,ORD_102265,1,223,CUST_0223,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20251007,2025-10-07,2025-10-07 17:00:00,4,LATAM,Standard,4,194.64,38.93,778.56,739.63,PayPal
2266,ORD_102266,1,477,CUST_0477,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250915,2025-09-15,2025-09-15 09:00:00,2,EMEA,VIP,5,495.6,247.8,2478.0,2230.2,PayPal
2267,ORD_102267,1,196,CUST_0196,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20251122,2025-11-22,2025-11-22 07:00:00,3,APAC,Standard,4,539.9,107.98,2159.6,2051.62,Credit Card
2268,ORD_102268,1,28,CUST_0028,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20251205,2025-12-05,2025-12-05 10:00:00,4,LATAM,Premium,3,420.39,0.0,1261.17,1261.17,Debit Card
2269,ORD_102269,1,318,CUST_0318,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20260104,2026-01-04,2026-01-04 14:00:00,3,APAC,Standard,1,573.0,57.3,573.0,515.7,Debit Card
2270,ORD_102270,1,290,CUST_0290,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20250613,2025-06-13,2025-06-13 06:00:00,1,North America,Standard,5,414.15,0.0,2070.75,2070.75,Apple Pay
2271,ORD_102271,1,22,CUST_0022,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20251129,2025-11-29,2025-11-29 03:00:00,3,APAC,Standard,1,106.55,0.0,106.55,106.55,PayPal
2272,ORD_102272,1,52,CUST_0052,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20250413,2025-04-13,2025-04-13 02:00:00,4,LATAM,Standard,1,378.05,0.0,378.05,378.05,PayPal
2273,ORD_102273,1,361,CUST_0361,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20251203,2025-12-03,2025-12-03 09:00:00,4,LATAM,Standard,1,420.39,21.02,420.39,399.37,PayPal
2274,ORD_102274,1,368,CUST_0368,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20250125,2025-01-25,2025-01-25 12:00:00,3,APAC,Premium,2,507.6,101.52,1015.2,913.68,Apple Pay
2275,ORD_102275,1,91,CUST_0091,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20250327,2025-03-27,2025-03-27 21:00:00,1,North America,Standard,2,247.49,24.75,494.98,470.23,Debit Card
2276,ORD_102276,1,183,CUST_0183,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20251118,2025-11-18,2025-11-18 18:00:00,1,North America,VIP,2,328.32,98.5,656.64,558.14,Credit Card
2277,ORD_102277,1,57,CUST_0057,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250322,2025-03-22,2025-03-22 10:00:00,2,EMEA,Standard,2,573.0,114.6,1146.0,1031.4,Apple Pay
2278,ORD_102278,1,456,CUST_0456,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20260327,2026-03-27,2026-03-27 20:00:00,3,APAC,Standard,1,507.6,76.14,507.6,431.46,Apple Pay
2279,ORD_102279,1,52,CUST_0052,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250214,2025-02-14,2025-02-14 15:00:00,2,EMEA,Standard,2,420.39,126.12,840.78,714.66,Credit Card
2280,ORD_102280,1,381,CUST_0381,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20251229,2025-12-29,2025-12-29 22:00:00,3,APAC,Standard,1,157.75,7.89,157.75,149.86,Credit Card
2281,ORD_102281,1,202,CUST_0202,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20250219,2025-02-19,2025-02-19 00:00:00,2,EMEA,Standard,3,523.93,0.0,1571.79,1571.79,PayPal
2282,ORD_102282,1,2,CUST_0002,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20260816,2026-08-16,2026-08-16 03:00:00,3,APAC,Premium,2,497.95,0.0,995.9,995.9,PayPal
2283,ORD_102283,1,260,CUST_0260,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20260315,2026-03-15,2026-03-15 01:00:00,3,APAC,Standard,1,507.6,0.0,507.6,507.6,Apple Pay
2284,ORD_102284,1,335,CUST_0335,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250407,2025-04-07,2025-04-07 07:00:00,2,EMEA,Standard,5,573.0,286.5,2865.0,2578.5,Apple Pay
2285,ORD_102285,1,352,CUST_0352,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20250907,2025-09-07,2025-09-07 11:00:00,3,APAC,Premium,2,271.24,0.0,542.48,542.48,Apple Pay
2286,ORD_102286,1,18,CUST_0018,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20260202,2026-02-02,2026-02-02 02:00:00,4,LATAM,Standard,4,328.32,0.0,1313.28,1313.28,Credit Card
2287,ORD_102287,1,220,CUST_0220,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260212,2026-02-12,2026-02-12 18:00:00,1,North America,Premium,1,387.69,58.15,387.69,329.54,Debit Card
2288,ORD_102288,1,23,CUST_0023,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20260504,2026-05-04,2026-05-04 08:00:00,2,EMEA,Premium,4,512.51,205.0,2050.04,1845.04,PayPal
2289,ORD_102289,1,100,CUST_0100,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20250812,2025-08-12,2025-08-12 21:00:00,3,APAC,Standard,3,271.24,81.37,813.72,732.35,PayPal
2290,ORD_102290,1,202,CUST_0202,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20250122,2025-01-22,2025-01-22 00:00:00,4,LATAM,Standard,4,106.55,21.31,426.2,404.89,Apple Pay
2291,ORD_102291,1,112,CUST_0112,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20251202,2025-12-02,2025-12-02 00:00:00,3,APAC,Standard,1,627.26,0.0,627.26,627.26,Debit Card
2292,ORD_102292,1,161,CUST_0161,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20250806,2025-08-06,2025-08-06 12:00:00,2,EMEA,Standard,4,438.78,87.76,1755.12,1667.36,Apple Pay
2293,ORD_102293,1,276,CUST_0276,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20250419,2025-04-19,2025-04-19 14:00:00,2,EMEA,Premium,5,438.78,0.0,2193.9,2193.9,PayPal
2294,ORD_102294,1,399,CUST_0399,10,PROD_0010,Smartwatches Pro-Series 1,Consumer Electronics,20260810,2026-08-10,2026-08-10 22:00:00,2,EMEA,Standard,2,238.77,47.75,477.54,429.79,Apple Pay
2295,ORD_102295,1,8,CUST_0008,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20250408,2025-04-08,2025-04-08 02:00:00,1,North America,Standard,4,194.64,0.0,778.56,778.56,Apple Pay
2296,ORD_102296,1,327,CUST_0327,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20250908,2025-09-08,2025-09-08 00:00:00,4,LATAM,Premium,5,495.6,247.8,2478.0,2230.2,PayPal
2297,ORD_102297,1,454,CUST_0454,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20250115,2025-01-15,2025-01-15 04:00:00,1,North America,Standard,4,596.84,358.1,2387.36,2029.26,Debit Card
2298,ORD_102298,1,316,CUST_0316,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20250814,2025-08-14,2025-08-14 04:00:00,3,APAC,Standard,3,247.49,111.37,742.47,631.1,Apple Pay
2299,ORD_102299,1,405,CUST_0405,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20260731,2026-07-31,2026-07-31 17:00:00,4,LATAM,Standard,3,495.6,74.34,1486.8,1412.46,Credit Card
2300,ORD_102300,1,378,CUST_0378,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250625,2025-06-25,2025-06-25 18:00:00,4,LATAM,Standard,3,157.75,23.66,473.25,449.59,Debit Card
2301,ORD_102301,1,489,CUST_0489,16,PROD_0016,Air Fryers Pro-Series 1,Home & Kitchen,20250217,2025-02-17,2025-02-17 07:00:00,4,LATAM,Standard,2,403.75,0.0,807.5,807.5,PayPal
2302,ORD_102302,1,182,CUST_0182,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20260414,2026-04-14,2026-04-14 11:00:00,2,EMEA,Standard,1,277.89,27.79,277.89,250.1,Debit Card
2303,ORD_102303,1,356,CUST_0356,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20260420,2026-04-20,2026-04-20 00:00:00,2,EMEA,Premium,1,217.64,32.65,217.64,184.99,Credit Card
2304,ORD_102304,1,432,CUST_0432,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250404,2025-04-04,2025-04-04 11:00:00,2,EMEA,Standard,5,627.26,0.0,3136.3,3136.3,PayPal
2305,ORD_102305,1,359,CUST_0359,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250713,2025-07-13,2025-07-13 13:00:00,1,North America,Standard,5,627.26,156.82,3136.3,2979.48,Credit Card
2306,ORD_102306,1,403,CUST_0403,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20251228,2025-12-28,2025-12-28 16:00:00,4,LATAM,Standard,1,596.84,59.68,596.84,537.16,Credit Card
2307,ORD_102307,1,396,CUST_0396,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20260321,2026-03-21,2026-03-21 03:00:00,4,LATAM,Standard,2,596.84,119.37,1193.68,1074.31,Apple Pay
2308,ORD_102308,1,42,CUST_0042,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20260718,2026-07-18,2026-07-18 17:00:00,3,APAC,Standard,5,157.75,118.31,788.75,670.44,Debit Card
2309,ORD_102309,1,354,CUST_0354,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20250621,2025-06-21,2025-06-21 22:00:00,4,LATAM,Standard,5,136.35,0.0,681.75,681.75,Credit Card
2310,ORD_102310,1,246,CUST_0246,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20251214,2025-12-14,2025-12-14 07:00:00,2,EMEA,Premium,1,495.6,74.34,495.6,421.26,PayPal
